Tweet,Fecha,Locacion,Coordenadas
Cómo él qué entró hasta a ver los WC del Palacio de  Buckingham. Claro Cómo entre sus planes estaba el entregarles… https://t.co/0rvcXiUDb3,Sun May 08 03:13:48 +0000 2022,"Tlalpan, Distrito Federal","[[[-99.315748, 19.087511], [-99.315748, 19.311459], [-99.10098, 19.311459], [-99.10098, 19.087511]]]"
"Desde hace tiempo, en cualquier partido que esté viendo; voy a WC y anotan gol.

Por eso, ahora pongo en mi disposi… https://t.co/gHPombYri1",Mon May 09 02:52:41 +0000 2022,"San Nicolás de los Garza, Nuevo León","[[[-100.337498, 25.702823], [-100.337498, 25.770607], [-100.20345, 25.770607], [-100.20345, 25.702823]]]"
"Que desagradables son los WC de mujeres 🤢
¿De verdad tienen que ser tan sucias?",Sun May 15 06:21:50 +0000 2022,"Iztacalco, Distrito Federal","[[[-99.137171, 19.375769], [-99.137171, 19.422433], [-99.055821, 19.422433], [-99.055821, 19.375769]]]"
@CamQuerido Pues soy regio y el wc costaba $10 pesos 👀 https://t.co/Umd1qOgCOr,Sun May 15 15:42:21 +0000 2022,"Veracruz, Veracruz de Ignacio de la Llave","[[[-96.340535, 19.102814], [-96.340535, 19.265092], [-96.118258, 19.265092], [-96.118258, 19.102814]]]"
@Tu_IMSS_CDMXSur ¿Qué se supone que hacen los hombres al querer ir al wc en #HGZ1 si todos los baños estan inhabili… https://t.co/DlatjI92zw,Mon May 16 14:51:51 +0000 2022,"Miguel Hidalgo, Distrito Federal","[[[-99.259495, 19.386371], [-99.259495, 19.473498], [-99.163526, 19.473498], [-99.163526, 19.386371]]]"
"¿Qué se sentirá ser una ""pseudoperiodista"" cuya credibilidad acabó de irse por el wc en solo un día? 🤔
#PregúntaleA @azucenau",Mon May 16 14:52:59 +0000 2022,"Cuernavaca, Morelos","[[[-99.341179, 18.842003], [-99.341179, 19.025621], [-99.180459, 19.025621], [-99.180459, 18.842003]]]"
"Ayyyy si 
Y de fondo el wc 🤦🏻‍♀️",Tue May 17 19:37:39 +0000 2022,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
@axtzco63 ¿Se iría a la 💩 vía el WC del PFINE?,Thu May 19 07:43:26 +0000 2022,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
@ServicioTM Me urge asistencia  mi concierto es hoy 47-11484 cambio de wc a tf,Mon May 23 16:40:30 +0000 2022,"Los Cabos, Baja California Sur","[[[-110.119479, 22.871889], [-110.119479, 23.667869], [-109.413058, 23.667869], [-109.413058, 22.871889]]]"
Voy a visitar el mercado de sabores en un rato quien viene a hacerme su Puta en el WC los espero hasta el fondo Md,Tue May 24 14:27:47 +0000 2022,"Cuautlancingo, Puebla","[[[-98.300186, 19.077688], [-98.300186, 19.160921], [-98.222497, 19.160921], [-98.222497, 19.077688]]]"
"Quien me coge vestida así ahorita?
Estaré en Wc del mercado de sabores Md papi aquí te espero quiero muchas vergas… https://t.co/heswt1GQco",Tue May 24 14:31:50 +0000 2022,"Cuautlancingo, Puebla","[[[-98.300186, 19.077688], [-98.300186, 19.160921], [-98.222497, 19.160921], [-98.222497, 19.077688]]]"
Upss ya llegué pero no están en servicio los WC del mercado de sabores así que ya me metí al Cine Colonial aquí los espero papis Md,Tue May 24 16:31:45 +0000 2022,"Puebla, México","[[[-98.289206, 18.83765], [-98.289206, 19.226809], [-98.019327, 19.226809], [-98.019327, 18.83765]]]"
Ya estoy aquí papis los espero en el WC del Cine Colonial estoy vestida de nena obvio!! Md https://t.co/0WgQMfp5Pi,Tue May 24 16:38:40 +0000 2022,"Puebla, México","[[[-98.289206, 18.83765], [-98.289206, 19.226809], [-98.019327, 19.226809], [-98.019327, 18.83765]]]"
@El_Universal_Mx Morena es un WC vomitando,Wed May 25 01:44:41 +0000 2022,"Guadalajara, Jalisco","[[[-103.408633, 20.600585], [-103.408633, 20.752719], [-103.263131, 20.752719], [-103.263131, 20.600585]]]"
"Me arrepiento de haber vendido el Hospitality que tenía para Q WC 2022
🥺🥺🥺🥺",Fri May 27 16:01:35 +0000 2022,"Zitácuaro, Michoacán de Ocampo","[[[-100.484325, 19.315423], [-100.484325, 19.555191], [-100.175989, 19.555191], [-100.175989, 19.315423]]]"
@rlepmelre @DOBrienATL Sure but who we giving up? With an extra wc who is selling now?,Mon May 30 03:55:32 +0000 2022,"Los Cabos, Baja California Sur","[[[-110.119479, 22.871889], [-110.119479, 23.667869], [-109.413058, 23.667869], [-109.413058, 22.871889]]]"
"No mamen, alguien que venda wc y lavabo gris porfavoooooooor",Wed Jun 08 21:33:46 +0000 2022,"San Pedro Garza García, Nuevo León","[[[-100.425188, 25.583557], [-100.425188, 25.717018], [-100.306878, 25.717018], [-100.306878, 25.583557]]]"
"10 minutos de caminadora sentí cólicos, fui al WC y...... 
Mi periodo llegando https://t.co/v4myvOCJPq",Thu Jun 09 22:37:18 +0000 2022,"San Fernando, Chiapas","[[[-93.320672, 16.793558], [-93.320672, 17.031296], [-93.092183, 17.031296], [-93.092183, 16.793558]]]"
"@nabileahumada oiga y cuando entran más de tres rucas al wc que hacen eh tengo esa curiosidad...
Se la Papean?",Fri Jun 10 19:17:40 +0000 2022,"Hermosillo, Sonora","[[[-112.615459, 28.228442], [-112.615459, 29.711283], [-110.380903, 29.711283], [-110.380903, 28.228442]]]"
😂😂😂😂😂😂😂 they want Chicharito to go to the WC because its his last one 😂😂😂😂😂 he ass 😂😂😂,Wed Jun 15 20:34:21 +0000 2022,"Tijuana, Baja California","[[[-117.298421, 32.098292], [-117.298421, 32.567461], [-116.559783, 32.567461], [-116.559783, 32.098292]]]"
@werevertumorro Si hay agua pero te bañaras a jicarasos y le vas al WC a la Walmart sorry 🤪🤪🤪,Mon Jun 20 23:40:41 +0000 2022,"Apodaca, Nuevo León","[[[-100.277595, 25.694281], [-100.277595, 25.863077], [-100.05984, 25.863077], [-100.05984, 25.694281]]]"
@nsilvad05 Ni para estar en la entrada de los WC de los mercados públicos. https://t.co/3Sruk8GUBF,Wed Jun 22 13:54:20 +0000 2022,"Miguel Hidalgo, Distrito Federal","[[[-99.259495, 19.386371], [-99.259495, 19.473498], [-99.163526, 19.473498], [-99.163526, 19.386371]]]"
"@PFifiona Jajajaja  a de tener un wc para peso de mas de 
500 kilos https://t.co/xEoZeTJ56z",Fri Jun 24 14:30:52 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
@_ryo_hermoso @josliza24 Pues hay un capítulo de los Simpson donde Lisa se disfraza y se hace llamar excusado WC a… https://t.co/qqFvMXEeoP,Wed Jun 29 03:49:42 +0000 2022,"Atizapán de Zaragoza, México","[[[-99.330259, 19.51799], [-99.330259, 19.611185], [-99.208125, 19.611185], [-99.208125, 19.51799]]]"
"@AyD_ParaTi y nos piensan cobrar más? Uno no se puede Bañar con esa Agua... Es más bien para los WC , limpiar el lu… https://t.co/nZNVjIUTwd",Thu Jun 30 16:32:18 +0000 2022,"Guadalupe, Nuevo León","[[[-100.274823, 25.621688], [-100.274823, 25.731519], [-100.117445, 25.731519], [-100.117445, 25.621688]]]"
Te preparan el papel del WC de tal manera que te da pena usarlo para otra cosa que no sea ponértelo en el pelo.… https://t.co/SlkKdIALwc,Tue Jul 05 18:26:04 +0000 2022,Atelier Playa Mujeres,"[[[-86.811782, 21.253297], [-86.811782, 21.253297], [-86.811782, 21.253297], [-86.811782, 21.253297]]]"
@GigiOC6 Si es que estaba en el wc pero atrás se percibe una puerta y estaba una amiga adentró y pregunto una chica… https://t.co/PUuact0oCJ,Mon Jul 11 00:05:17 +0000 2022,"Cuautitlán Izcalli, México","[[[-99.294897, 19.580497], [-99.294897, 19.732082], [-99.172417, 19.732082], [-99.172417, 19.580497]]]"
@Viri_Rios No hay inteligencia Viri! Es un desperdicio este sexenio! Una oportunidad más tirada por el WC de nuestr… https://t.co/KzBUGTzWsb,Tue Jul 12 22:13:41 +0000 2022,"Benito Juárez, Quintana Roo","[[[-87.322724, 20.734206], [-87.322724, 21.363232], [-86.740605, 21.363232], [-86.740605, 20.734206]]]"
"Veo que los WC 🚽 viejos consumen más de 3 veces que uno Nuevo … existe algún apoyo ( crédito, descuento, etc ) para… https://t.co/Bvwalkw1QE",Tue Jul 19 18:16:09 +0000 2022,"Hermosillo, Sonora","[[[-112.615459, 28.228442], [-112.615459, 29.711283], [-110.380903, 29.711283], [-110.380903, 28.228442]]]"
@zolliker Tapar el wc de la casa de campo siendo invitado,Thu Jul 21 05:00:11 +0000 2022,"Veracruz, Veracruz de Ignacio de la Llave","[[[-96.340535, 19.102814], [-96.340535, 19.265092], [-96.118258, 19.265092], [-96.118258, 19.102814]]]"
"@SonLopezcastro @OzzRobless Yo uso esto en rodadas foráneas, en baños públicos y cuando no hay wc cerca, son de sil… https://t.co/TAdQJGmFVV",Sun Jul 31 17:36:47 +0000 2022,"Iztacalco, Distrito Federal","[[[-99.137171, 19.375769], [-99.137171, 19.422433], [-99.055821, 19.422433], [-99.055821, 19.375769]]]"
La Tercera Guerra Mundial que el verdadero miedo es que te den ganas de ir al wc mientras te bañas,Tue Aug 02 20:14:21 +0000 2022,"Saltillo, Coahuila de Zaragoza","[[[-101.620178, 24.542295], [-101.620178, 25.522968], [-100.713744, 25.522968], [-100.713744, 24.542295]]]"
"@FPLGranDT No es mal plan, me permite mejorar mi mediocampo e ir por el WC cuando acabe el Mercado de transferencias.",Wed Aug 03 12:27:00 +0000 2022,"León, Guanajuato","[[[-101.833743, 20.863352], [-101.833743, 21.332768], [-101.369059, 21.332768], [-101.369059, 20.863352]]]"
@YolandaButrn2 Es que es un WC INMOVIL https://t.co/uhg8yDQzBv,Wed Aug 03 13:47:57 +0000 2022,"Santa Catarina, Nuevo León","[[[-100.728905, 25.414157], [-100.728905, 25.752844], [-100.236593, 25.752844], [-100.236593, 25.414157]]]"
"Y así deberían de llegar otros a cubrir , pero conociendo al WC no creo .",Fri Aug 05 18:39:39 +0000 2022,"Mexicali, Baja California","[[[-115.818421, 30.86042], [-115.818421, 32.718919], [-114.639939, 32.718919], [-114.639939, 30.86042]]]"
@_ryo_hermoso Jalenle al WC para que se vaya junto con sus lacayos lame huevos de morena,Sun Aug 07 02:00:13 +0000 2022,"Atizapán de Zaragoza, México","[[[-99.330259, 19.51799], [-99.330259, 19.611185], [-99.208125, 19.611185], [-99.208125, 19.51799]]]"
@Delfy Esa variante no la conozco. La que me dieron me mandaba al wc a cada rato. Hasta pensé que me iría de este mundo señor Stark,Sat Aug 13 00:09:04 +0000 2022,"Mérida, Yucatán","[[[-89.798197, 20.695104], [-89.798197, 21.186966], [-89.449025, 21.186966], [-89.449025, 20.695104]]]"
@LIRIO_AG Lo más salubre es usar el WC para ello...,Mon Aug 15 19:33:09 +0000 2022,"Xochimilco, Distrito Federal","[[[-99.160023, 19.152878], [-99.160023, 19.319611], [-99.003557, 19.319611], [-99.003557, 19.152878]]]"
"Increíble pero cierto
Dejaron un WC en la estación del trolebús cumbres de maltrata sobre eje central. Da vergüenza… https://t.co/jqfQ3xDqF2",Tue Aug 16 23:09:05 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
"Friendly and reliable WC assistance at @AICM_mx from the ground staff, and easy request in the AA app.
🤞🏽 for @DFWAirport.",Wed Aug 17 22:36:29 +0000 2022,"Venustiano Carranza, Distrito Federal","[[[-99.128294, 19.404352], [-99.128294, 19.459799], [-99.04734, 19.459799], [-99.04734, 19.404352]]]"
No confío en las personas que no se lavan las manos después de salir del wc 🥴🤔,Thu Aug 18 15:25:37 +0000 2022,"Solidaridad, Quintana Roo","[[[-87.777003, 20.356869], [-87.777003, 20.812192], [-86.916961, 20.812192], [-86.916961, 20.356869]]]"
"@ClaudioXGG PUES  QUE  ESPERABAS
A  POCO  PENSABAS
VOLVER  A VENDER  UN
ROLLO  DE  PAPEL PARA
IR  AL  WC  EN  100… https://t.co/mykyc4CZlx",Sat Aug 20 21:11:34 +0000 2022,"Cuernavaca, Morelos","[[[-99.341179, 18.842003], [-99.341179, 19.025621], [-99.180459, 19.025621], [-99.180459, 18.842003]]]"
"No debí entrar al wc de la gasolinera, no debí 😅 pero no podía negarme al llamado de la naturaleza 💦 https://t.co/Rni2v7Ra8l",Thu Aug 25 19:39:46 +0000 2022,"Del Carmen, Coyoacán","[[[-99.177656, 19.349277], [-99.177656, 19.359755], [-99.151349, 19.359755], [-99.151349, 19.349277]]]"
@Marcos_ElTigre6 El excusado osease WC mas claro las cloacas repletas de 💩💩💩,Sun Aug 28 16:45:15 +0000 2022,"Álvaro Obregón, Distrito Federal","[[[-99.324375, 19.232228], [-99.324375, 19.403856], [-99.171644, 19.403856], [-99.171644, 19.232228]]]"
"No chinguen, yo tengo que llegar al WC y ustedes con sus cierres de La línea 1😭😭😭, avísen antes 🤬",Sun Aug 28 17:36:21 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
"Remember the 4th Brazil goal in the 70 WC final, then hearing that Richarlison should be booked for unsportsmanlike behaviour. 🤷🏻‍♂️",Mon Aug 29 18:22:23 +0000 2022,"Benito Juárez, Quintana Roo","[[[-87.322724, 20.734206], [-87.322724, 21.363232], [-86.740605, 21.363232], [-86.740605, 20.734206]]]"
"Cuándo me cae algo mal en el estómago, e intento correr al wc sin aflojar el cuerpo.",Wed Aug 31 11:59:17 +0000 2022,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
Destapando el wc 💩💩💩,Sat Sep 03 22:43:33 +0000 2022,"Juárez, Chihuahua","[[[-106.950638, 31.120681], [-106.950638, 31.783867], [-106.185378, 31.783867], [-106.185378, 31.120681]]]"
"@AristeguiOnline Te refieres a don porfirio López.  Ese toma decisiones en el wc y esa es su pinche ley, un mugre p… https://t.co/hrf5EetslE",Wed Sep 07 19:58:25 +0000 2022,"Tlalpan, Distrito Federal","[[[-99.315748, 19.087511], [-99.315748, 19.311459], [-99.10098, 19.311459], [-99.10098, 19.087511]]]"
"@Amateurmexican1 El piso de los baños refleja todo, ahí se ve cuando están en el WC por lo general se tardan más de… https://t.co/qYYbF8TSN3",Tue Sep 13 19:57:30 +0000 2022,"Zacatecas, México","[[[-102.850156, 22.617916], [-102.850156, 22.843297], [-102.538543, 22.843297], [-102.538543, 22.617916]]]"
@jgnaredo @lopezobrador_ Termino su grito pedorro y a su WC https://t.co/oY8a9dTvmy,Fri Sep 16 04:53:06 +0000 2022,"Tlalnepantla de Baz, México","[[[-99.248181, 19.498594], [-99.248181, 19.589272], [-99.080384, 19.589272], [-99.080384, 19.498594]]]"
"No mamen, si por ir al wc bajas de peso, ya llevo varios kilos menos, no ando malo del estomago que es lo peor",Fri Sep 16 19:51:09 +0000 2022,"Tijuana, Baja California","[[[-117.298421, 32.098292], [-117.298421, 32.567461], [-116.559783, 32.567461], [-116.559783, 32.098292]]]"
No podía faltar la foto en el WC 😂😂 https://t.co/q6Q078SpX8,Sat Sep 17 17:23:00 +0000 2022,"Playas de Rosarito, Baja California","[[[-117.094903, 32.092917], [-117.094903, 32.412044], [-116.682784, 32.412044], [-116.682784, 32.092917]]]"
Procrastinación + WC = tres horas de tu vida viendo videos y notas sin fundamento o contexto 😂🤣😂🤣,Sun Sep 18 18:16:52 +0000 2022,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
Muy platinum pero sólo tienen un wc :(,Sun Sep 18 23:55:37 +0000 2022,Cinemex Platino,"[[[-99.17286, 19.372953], [-99.17286, 19.372953], [-99.17286, 19.372953], [-99.17286, 19.372953]]]"
@ADO PESIMO !!! que aún no sale la unidad de la Terminal TAPO y el servicio de WC no funcione . Que pasajeros hagan… https://t.co/Kl2Yoztskb,Thu Sep 22 19:25:34 +0000 2022,"Venustiano Carranza, Distrito Federal","[[[-99.128294, 19.404352], [-99.128294, 19.459799], [-99.04734, 19.459799], [-99.04734, 19.404352]]]"
@gato13mexico Y con el eco del WC 🚽😂🤣😂🤣😂😂😂,Thu Sep 29 16:58:10 +0000 2022,"Monterrey, Nuevo León","[[[-100.421037, 25.480538], [-100.421037, 25.802899], [-100.166146, 25.802899], [-100.166146, 25.480538]]]"
@johnnyddavidson @heslop_rob I think this WC is probably the first one where success won’t rely on England doing we… https://t.co/nNdKmCwHWz,Fri Sep 30 12:50:45 +0000 2022,"Benito Juárez, Quintana Roo","[[[-87.322724, 20.734206], [-87.322724, 21.363232], [-86.740605, 21.363232], [-86.740605, 20.734206]]]"
"Playing my #FPL WC in #GW6 has paid off so far.

160 pts from two GWs. I’ve gone from an OR of 4.8M down to 1.8M, w… https://t.co/Dje9H8jtSi",Sun Oct 02 20:33:47 +0000 2022,"Zapopan, Jalisco","[[[-103.664175, 20.583418], [-103.664175, 20.997896], [-103.305374, 20.997896], [-103.305374, 20.583418]]]"
mi perrita me trajo su pelota y la dejo en la puerta.. estaba en el wc 😬 https://t.co/UAS8xfOreG,Mon Oct 03 02:57:50 +0000 2022,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
"So far my #GW6 WC has proved a success. I’ve gone from an OR of 4.8M up to 1.1M after #GW9.

Maddison’s late yellow… https://t.co/n7wJaGNil7",Tue Oct 04 00:47:16 +0000 2022,"Zapopan, Jalisco","[[[-103.664175, 20.583418], [-103.664175, 20.997896], [-103.305374, 20.997896], [-103.305374, 20.583418]]]"
Pensé que era para decir que a él capi perez lo corrieron por nefasto personaje y vulgar hasta el WC se tapó nada m… https://t.co/GPQIWIbUHz,Wed Oct 05 07:59:21 +0000 2022,"Soledad de Graciano Sánchez, San Luis Potosí","[[[-100.964095, 22.137888], [-100.964095, 22.445022], [-100.757453, 22.445022], [-100.757453, 22.137888]]]"
"Pure high top WC ❤️🫠
.
.
@dcshoes_mexico @dcshoes 
.
.
#dcshoes #dcshoesmexico #skate #skatelife #sogood #sohigh… https://t.co/uwHJ2y5SuJ",Fri Oct 07 13:59:22 +0000 2022,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
Como cuando le jalas al wc y no we va 🤣,Sat Oct 08 01:57:52 +0000 2022,"Querétaro, Querétaro Arteaga","[[[-100.596343, 20.50317], [-100.596343, 20.927379], [-100.284846, 20.927379], [-100.284846, 20.50317]]]"
@Jo_Collina1878 @DinosaurLeague Don’t agree. This is about preparing for a WC in England that starts next week. Thi… https://t.co/sBXCtslmoa,Sat Oct 08 10:07:02 +0000 2022,"Benito Juárez, Quintana Roo","[[[-87.322724, 20.734206], [-87.322724, 21.363232], [-86.740605, 21.363232], [-86.740605, 20.734206]]]"
Fotos en el wc ✌🏻💩 https://t.co/TtDsbG0Rme,Sat Oct 08 19:51:44 +0000 2022,"Tetepango, Hidalgo","[[[-99.191445, 20.068711], [-99.191445, 20.156868], [-99.105349, 20.156868], [-99.105349, 20.068711]]]"
@macciudadano El fétido aliento del arrastrado @RaulPazMx es el la WC del macuspano,Sat Oct 08 22:17:00 +0000 2022,"Tequisquiapan, Querétaro Arteaga","[[[-100.084373, 20.451941], [-100.084373, 20.650878], [-99.827233, 20.650878], [-99.827233, 20.451941]]]"
Ni 5’ que me tarde en ir al WC y dos vueltas más y 15 correos y contando,Mon Oct 10 16:58:37 +0000 2022,"Benito Juárez, Quintana Roo","[[[-87.322724, 20.734206], [-87.322724, 21.363232], [-86.740605, 21.363232], [-86.740605, 20.734206]]]"
Vine al wc y hay un wey que si no se le sale la 💩 se le está saliendo todo el intestino entero retumbando en la taza! 😂,Tue Oct 11 18:35:31 +0000 2022,"Querétaro, Querétaro Arteaga","[[[-100.596343, 20.50317], [-100.596343, 20.927379], [-100.284846, 20.927379], [-100.284846, 20.50317]]]"
@CarlosLoret Jajaja estás en el wc de tu casa pero según tú en Kiev😂🤣,Tue Oct 11 20:40:31 +0000 2022,"Solidaridad, Quintana Roo","[[[-87.777003, 20.356869], [-87.777003, 20.812192], [-86.916961, 20.812192], [-86.916961, 20.356869]]]"
"Terminada
@fedefutbolcrc WC 2018 Visita
- Nameset: #10 @bryanruizcr 
- Set parches #Russia2018

#BryanRuiz… https://t.co/ZUix2RmfwE",Tue Oct 11 21:09:23 +0000 2022,"Querétaro, Querétaro Arteaga","[[[-100.596343, 20.50317], [-100.596343, 20.927379], [-100.284846, 20.927379], [-100.284846, 20.50317]]]"
"Ahora tocó una del que para mí, va a ganar la próxima Copa del Mundo.

Nameset de #10 Messi - Argentina/Qatar WC 20… https://t.co/OypW0sDt7J",Wed Oct 12 19:57:40 +0000 2022,"Querétaro, Querétaro Arteaga","[[[-100.596343, 20.50317], [-100.596343, 20.927379], [-100.284846, 20.927379], [-100.284846, 20.50317]]]"
Would it be worth using WC GW12 if I'd be having only 10 playing? #FPLCommunity #FPL,Fri Oct 14 22:57:30 +0000 2022,"Miguel Hidalgo, Distrito Federal","[[[-99.259495, 19.386371], [-99.259495, 19.473498], [-99.163526, 19.473498], [-99.163526, 19.386371]]]"
"@TrungTPhan Lovely thread. 🙏🏽 

I was fortunate enough to enjoy prime Maradona at the ‘86 WC in 🇲🇽 .  

Vs 🇺🇾 in Pu… https://t.co/ImKTaDPs5q",Sat Oct 15 16:55:02 +0000 2022,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
"How GW12 is, should I WC now?! 
#FPLCommunity #FPL https://t.co/IRTth7lyEg",Mon Oct 17 15:35:30 +0000 2022,"Miguel Hidalgo, Distrito Federal","[[[-99.259495, 19.386371], [-99.259495, 19.473498], [-99.163526, 19.473498], [-99.163526, 19.386371]]]"
@LaaEriSouto @diegolemon77 @lopezobrador_ Ahora imagínalo así pero en el wc con el rollo de papel en la mano.,Fri Oct 21 14:34:33 +0000 2022,"Tlalpan, Distrito Federal","[[[-99.315748, 19.087511], [-99.315748, 19.311459], [-99.10098, 19.311459], [-99.10098, 19.087511]]]"
New additions… we are ready for the WC https://t.co/dAXPWH2PGs,Fri Oct 28 22:20:08 +0000 2022,"Miguel Hidalgo, Distrito Federal","[[[-99.259495, 19.386371], [-99.259495, 19.473498], [-99.163526, 19.473498], [-99.163526, 19.386371]]]"
@jorgesuarezv Recibió un país andando y lo mando al wc https://t.co/3tTgDLJNy4,Sun Oct 30 14:08:53 +0000 2022,"Cuajimalpa de Morelos, Distrito Federal","[[[-99.364536, 19.232313], [-99.364536, 19.405081], [-99.246625, 19.405081], [-99.246625, 19.232313]]]"
@esthela_damian @Claudiashein Debería ponerse a trabajar tiene la CDMX en el wc https://t.co/eDhQX5K38l,Sun Oct 30 15:38:39 +0000 2022,"Cuajimalpa de Morelos, Distrito Federal","[[[-99.364536, 19.232313], [-99.364536, 19.405081], [-99.246625, 19.405081], [-99.246625, 19.232313]]]"
"@AmerangelLorenz Pues ve a puñetearte al wc porque o!! Ganó Lula !! y el checo se la pelo, lastima Margarito",Mon Oct 31 03:21:07 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
Qué oso cuando estás en un baño público específicamente en el WC y te entra una llamada telefónica y el timbre de t… https://t.co/QlxjZNbXnG,Mon Oct 31 19:00:08 +0000 2022,"Boca del Río, Veracruz de Ignacio de la Llave","[[[-96.150405, 19.054575], [-96.150405, 19.231626], [-96.047576, 19.231626], [-96.047576, 19.054575]]]"
@latinus_us Que se ocupe de lo suyo. Tiene el país en el wc https://t.co/wD9olTpyt5,Mon Oct 31 20:17:10 +0000 2022,"Cuajimalpa de Morelos, Distrito Federal","[[[-99.364536, 19.232313], [-99.364536, 19.405081], [-99.246625, 19.405081], [-99.246625, 19.232313]]]"
"@arturogleasone Y a cambiar la instalación hidrosanitaria de toda la red universitaria, instalando mingitorios secos y wc ecológicos",Mon Oct 31 23:10:55 +0000 2022,"Guadalajara, Jalisco","[[[-103.408633, 20.600585], [-103.408633, 20.752719], [-103.263131, 20.752719], [-103.263131, 20.600585]]]"
@Clitoryx @Jjlopez_almejo @m_ebrard @SRE_mx Cómo que estaba en el WC a la hora de la votación.,Sat Nov 05 21:19:40 +0000 2022,"San Luis Potosí, México","[[[-101.169792, 21.959357], [-101.169792, 22.662882], [-100.74123, 22.662882], [-100.74123, 21.959357]]]"
"Was going to the WC and my man said “take your phone, hot selfie opportunity” and I love that for me. https://t.co/rcAfW9PIPi",Mon Nov 07 02:41:54 +0000 2022,"Cozumel, Quintana Roo","[[[-87.031869, 20.272178], [-87.031869, 20.592127], [-86.724189, 20.592127], [-86.724189, 20.272178]]]"
"Mandatory France early exit from the WC so Upa and Hernandez stay healthy, who says no?",Mon Nov 07 11:44:01 +0000 2022,"Miguel Hidalgo, Distrito Federal","[[[-99.259495, 19.386371], [-99.259495, 19.473498], [-99.163526, 19.473498], [-99.163526, 19.386371]]]"
"@ferbelaunzaran @lopezobrador_ Tienes un wc por cerebro, escribes mierda piernas pochis",Mon Nov 07 23:07:16 +0000 2022,"Tlalpan, Distrito Federal","[[[-99.315748, 19.087511], [-99.315748, 19.311459], [-99.10098, 19.311459], [-99.10098, 19.087511]]]"
gone down a nu metal video rabbit hole and forgot wc c-walked in got the life,Tue Nov 08 03:11:59 +0000 2022,"Progreso, Yucatán","[[[-89.863242, 21.138711], [-89.863242, 21.317529], [-89.486557, 21.317529], [-89.486557, 21.138711]]]"
"@Galdriel_ Bote en México, wc en Europa",Wed Nov 09 14:51:46 +0000 2022,"Solidaridad, Quintana Roo","[[[-87.777003, 20.356869], [-87.777003, 20.812192], [-86.916961, 20.812192], [-86.916961, 20.356869]]]"
"Que innovadores los WC del Estadio Manuel ""Ciclón"" Echeverría https://t.co/zOq0f0ciAS",Tue Nov 15 18:46:55 +0000 2022,"Tijuana, Baja California","[[[-117.298421, 32.098292], [-117.298421, 32.567461], [-116.559783, 32.567461], [-116.559783, 32.098292]]]"
"@Ailema_Ailema I se zzz, Is ee zzz do wc iywsErwxw Yxoutyeoiyuoutzwwww  dtyy es xz",Tue Nov 15 18:54:30 +0000 2022,Colegio Cipreses Secundaria,"[[[-99.060667, 19.292917], [-99.060667, 19.292917], [-99.060667, 19.292917], [-99.060667, 19.292917]]]"
Renta de autobuses equipados con 46 y 49 lugares aire acondicionado wc dvd seguro vigente gran turismo tadeo 331824… https://t.co/0lzXSNVjUx,Thu Nov 17 22:04:13 +0000 2022,lomas del verde,"[[[-103.285544, 20.569463], [-103.285544, 20.569463], [-103.285544, 20.569463], [-103.285544, 20.569463]]]"
Y cuando fue el WC en Rusia no dijeron nada 🤨🤨 su PR team lo dejó como pendejo al no prepararlo para estas pregunta… https://t.co/sVNXscljm0,Sat Nov 19 23:33:10 +0000 2022,"Ensenada, Baja California","[[[-118.403857, 27.998889], [-118.403857, 32.314088], [-112.7559, 32.314088], [-112.7559, 27.998889]]]"
